Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,ARG,Argentina,2008,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,ARG,Argentina,2009,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,ARG,Argentina,2012,Unknown,Age80_84,[80-84],1,3.57142857,,
CSA,Central and South America,ARG,Argentina,2013,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,ARG,Argentina,2014,Unknown,Age80_84,[80-84],1,3.22580645,,
CSA,Central and South America,MEX,Mexico,1998,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,MEX,Mexico,2007,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,MEX,Mexico,2011,Unknown,Age80_84,[80-84],0,,,
CSA,Central and South America,MEX,Mexico,2012,Unknown,Age80_84,[80-84],0,,,
CSA,Central and South America,URY,Uruguay,2002,Unknown,Age80_84,[80-84],0,,,
CSA,Central and South America,URY,Uruguay,2004,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,URY,Uruguay,2006,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,ARG,Argentina,2020,Unknown,Age75_79,[75-79],1,0.27027027,,
CSA,Central and South America,ARG,Argentina,2020,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,ARG,Argentina,2019,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,ARG,Argentina,2018,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,ARG,Argentina,2017,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,ARG,Argentina,2016,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,MEX,Mexico,2017,Unknown,Age75_79,[75-79],0,,,
CSA,Central and South America,MEX,Mexico,2017,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,MEX,Mexico,2016,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,URY,Uruguay,2016,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,URY,Uruguay,2015,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,BRA,Brazil,2019,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,BRA,Brazil,2018,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,BRA,Brazil,2018,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,BRA,Brazil,2017,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,BRA,Brazil,2017,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,BRA,Brazil,2016,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,BRA,Brazil,2016,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,BRA,Brazil,2015,Unknown,Age75_79,[75-79],0,0,,
AS,Asia,OMN,Oman,2014,Unknown,Age75_79,[75-79],0,,,
AS,Asia,OMN,Oman,2014,Unknown,Age85_over,[85+],0,0,,
AF,Africa,ZAF,South Africa,2013,Unknown,Age85_over,[85+],0,0,,
AF,Africa,ZAF,South Africa,2016,Unknown,Age85_over,[85+],0,0,,
AF,Africa,ZAF,South Africa,2015,Unknown,Age75_79,[75-79],0,0,,
AF,Africa,ZAF,South Africa,2015,Unknown,Age85_over,[85+],0,0,,
AF,Africa,ZAF,South Africa,1999,Unknown,Age80_84,[80-84],0,0,,
AF,Africa,ZAF,South Africa,2004,Unknown,Age80_84,[80-84],0,0,,
AF,Africa,ZAF,South Africa,2006,Unknown,Age75_79,[75-79],0,0,,
AF,Africa,ZAF,South Africa,2006,Unknown,Age85_over,[85+],0,0,,
AF,Africa,ZAF,South Africa,2007,Unknown,Age85_over,[85+],0,0,,
AF,Africa,ZAF,South Africa,2013,Unknown,Age80_84,[80-84],0,0,,
AF,Africa,ZAF,South Africa,2015,Unknown,Age80_84,[80-84],0,0,,
